Nikki Cal 03
Date:,2010/06/08
Time:,15:14:05
Type:,setup
Description:,"MediumWalk"
Notes:,"clean"

FORCE PLATES
960.000000,Hz
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1,0.000000,900.000000,0.000000,600.000000,900.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,599.998779,-1382.600708,0.000000,-0.001038,-1382.599121,0.000000,0.001129,-482.599243,0.000000,600.000977,-482.600830,0.000000

,Force Plate 1,,,,,,,,,,,,Force Plate 2
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
30,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,299.999962,-932.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
