Nikki Cal 04,,,,,,,,,,,,,,,,,,,,,,,,
Date:,6/8/2010,,,,,,,,,,,,,,,,,,,,,,,
Time:,15:14:51,,,,,,,,,,,,,,,,,,,,,,,
Type:,setup,,,,,,,,,,,,,,,,,,,,,,,
Description:,FastWalk,,,,,,,,,,,,,,,,,,,,,,,
Notes:,clean,,,,,,,,,,,,,,,,,,,,,,,

FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
960,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,0,900,0,600,900,0,600,0,0,0,0,0,,,,,,,,,,,,
2,599.998535,-1382.600616,0,-0.000854,-1382.59903,0,0.001373,-482.599457,0,600.000732,-482.601044,0,,,,,,,,,,,,

,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
1065,190.145731,818.474334,0,300,450,0,29.745125,-22.309488,344.097809,126791.2109,37800.61328,-6737.64502,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1066,188.642083,822.615643,0,300,450,0,29.773409,-22.108175,337.089478,125604.8125,37537.58203,-6730.361816,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1067,189.922651,820.790707,0,300,450,0,28.899054,-20.776815,334.924896,124187.0391,36867.64453,-6689.665039,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1068,190.92167,819.555491,0,300,450,0,28.551188,-20.794394,331.552521,122527.0547,36165.19531,-6555.65918,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1069,189.574494,820.50892,0,300,450,0,28.759394,-20.07128,326.706604,121047.7109,36076.74219,-6626.569824,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1070,189.45184,822.536677,0,300,450,0,27.507252,-19.372862,321.428314,119743.8359,35533.30859,-6452.486328,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1071,190.758773,819.168688,0,300,450,0,27.272242,-18.79796,320.04422,118150.3047,34962.02344,-6426.528809,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1072,189.67353,819.909576,0,300,450,0,26.952919,-17.632463,314.42038,116307.1094,34688.89063,-6403.952148,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1073,189.737509,821.101868,0,300,450,0,26.280762,-17.527756,310.701477,115301.8984,34258.71875,-6235.801758,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1074,191.676946,820.455483,0,300,450,0,25.611029,-16.62266,307.14978,113785.3203,33271.40234,-6297.754883,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1075,190.682918,820.581002,0,300,450,0,25.007784,-15.926315,302.915619,112254.7734,33113.85156,-6036.027344,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1076,190.216128,821.653573,0,300,450,0,24.36787,-15.081061,298.760834,111035.5313,32799.12109,-6014.027832,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1077,190.603885,819.860651,0,300,450,0,23.798414,-15.013097,295.904053,109443.2656,32370.75391,-5966.996094,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1078,192.303912,819.345066,0,300,450,0,24.269081,-13.942859,293.228882,108302.6406,31579.60352,-5846.278809,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1079,190.863659,821.114014,0,300,450,0,22.838295,-13.69096,288.465027,107053.4141,31482.01758,-5782.765137,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1080,190.736828,821.323536,0,300,450,0,22.620861,-13.309969,284.314728,105572.75,31065.12891,-5658.585449,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1081,191.509079,818.805235,0,300,450,0,21.575029,-12.242467,282.150787,104058.6875,30610.79883,-5558.242188,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1082,191.315635,820.340914,0,300,450,0,20.765898,-12.207458,277.824738,102889.8672,30195.20508,-5413.744141,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1083,191.953926,819.969734,0,300,450,0,20.872169,-11.632962,274.278137,101474.6094,29634.67578,-5417.53125,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1084,192.150122,820.46344,0,300,450,0,20.023594,-11.463703,271.335205,100519.7734,29263.46875,-5317.427246,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1085,191.505798,822.00482,0,300,450,0,19.651356,-11.190718,266.406158,99104.375,28903.52344,-5163.499512,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1086,190.428539,825.296176,0,300,450,0,18.819311,-10.534878,261.561127,98162.89063,28659.63477,-5033.990234,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1087,193.693197,820.619703,0,300,450,0,17.793831,-10.419171,260.605896,96585.67969,27704.17969,-4987.742188,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1088,193.170538,821.887098,0,300,450,0,17.255264,-9.586113,257.320221,95694.07031,27489.38086,-4854.312988,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1089,193.312121,821.397383,0,300,450,0,17.13146,-9.35675,254.294754,94444.40625,27130.16797,-4740.375977,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1090,193.008118,820.964468,0,300,450,0,16.196806,-9.167747,251.180054,93178.875,26874.22656,-4585.720703,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1091,192.51394,821.547442,0,300,450,0,15.332418,-8.487825,247.636108,92008.5625,26617.42969,-4348.836914,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1092,192.570497,822.105621,0,300,450,0,14.618293,-8.582767,244.435806,90955.9375,26259.61719,-4185.168945,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1093,193.223041,821.77344,0,300,450,0,13.843934,-7.697293,240.712189,89490.39844,25702.51563,-4192.402344,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1094,194.490002,821.636712,0,300,450,0,14.151989,-7.278241,239.507294,89009.70313,25270.41406,-4042.185303,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1095,193.460481,821.587411,0,300,450,0,13.442924,-6.820861,236.395905,87841.74219,25185.50586,-3824.578857,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1096,193.584924,822.878806,0,300,450,0,12.146214,-6.632749,232.929047,86854.30469,24787.16211,-3811.325195,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1097,195.47897,819.955989,0,300,450,0,11.675905,-6.203003,230.855606,85406.41406,24129.26563,-3643.844727,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1098,194.645852,823.373088,0,300,450,0,11.15813,-5.697998,226.705338,84645.67188,23884.34766,-3476.216064,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1099,196.006694,824.230625,0,300,450,0,11.059102,-5.217914,224.285263,83934.41406,23324.16602,-3388.366211,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1100,195.153828,820.098237,0,300,450,0,9.602451,-4.877216,223.070145,82557.86719,23388.05078,-3290.799072,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1101,195.028824,821.892136,0,300,450,0,9.13972,-4.366624,220.479126,81994.45313,23143.95313,-3075.145996,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1102,195.131697,822.669668,0,300,450,0,8.578831,-4.152965,217.279556,80973.5,22785.73828,-2926.671387,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1103,196.70454,821.150088,0,300,450,0,8.194313,-3.78748,215.463226,79969.19531,22256.37305,-2852.380371,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1104,196.421678,820.528694,0,300,450,0,7.573091,-3.196963,213.646957,79162.32813,22129.19336,-2748.041992,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1105,197.96668,821.495645,0,300,450,0,7.276964,-2.869804,211.398697,78533.69531,21569.71094,-2664.76001,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1106,198.228753,820.306106,0,300,450,0,6.858195,-2.719281,209.413025,77546.92188,21312.22461,-2453.179443,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1107,196.62721,822.718398,0,300,450,0,5.683707,-2.632805,206.46846,76954.59375,21343.2207,-2352.137207,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1108,197.939539,822.128044,0,300,450,0,5.146668,-1.601822,204.220764,75996.27344,20842.86523,-2239.074707,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1109,199.939942,820.968393,0,300,450,0,4.815629,-1.138555,203.875565,75631.39063,20399.80078,-2175.847168,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1110,198.772522,822.071204,0,300,450,0,4.083989,-1.230518,201.107697,74826.38281,20357.625,-2016.800903,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1111,199.269646,824.025327,0,300,450,0,3.612281,-0.879983,198.685242,74313.3125,20013.63477,-1942.652832,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1112,199.469547,820.7645,0,300,450,0,3.146932,-0.536025,197.820694,73344.89063,19887.00391,-1857.769409,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1113,200.21481,819.51354,0,300,450,0,2.449188,-0.489062,196.440704,72587.5,19601.87305,-1597.4375,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1114,201.144225,816.891351,0,300,450,0,1.632396,0.035804,196.006149,71912.96094,19376.33984,-1551.860107,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1115,201.779529,820.251056,0,300,450,0,1.733321,-0.230198,193.154327,71515.59375,18971.70898,-1434.62207,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1116,202.319633,820.650928,0,300,450,0,0.868982,0.341371,191.163651,70854.98438,18672.93555,-1335.318848,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1117,201.819595,818.396909,0,300,450,0,0.495198,0.247989,190.644943,70233.00781,18717.59766,-1255.371704,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1118,202.494338,819.898624,0,300,450,0,0.337266,0.601036,188.572021,69752.53125,18386.83984,-1118.517578,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1119,203.353063,821.266366,0,300,450,0,-0.421009,1.039358,186.407166,69206.71094,18015.68164,-1068.349121,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1120,201.65354,820.673588,0,300,450,0,-0.558785,1.163442,184.937012,68551.26563,18187.90039,-1022.597534,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1121,203.665752,824.294316,0,300,450,0,-0.874644,1.762813,182.688934,68379.42969,17599.20117,-940.344482,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1122,202.468052,827.208087,0,300,450,0,-0.948092,1.737497,179.836746,67835.875,17539.82813,-817.094116,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1123,202.456608,819.629499,0,300,450,0,-1.689279,1.972279,181.04715,66920.36719,17659.95313,-741.268555,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1124,202.621073,824.509647,0,300,450,0,-2.247786,2.041533,178.105621,66702.27344,17343.73438,-637.847534,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1125,203.764195,821.8778,0,300,450,0,-2.522845,2.006817,176.806778,65750.51563,17015.14258,-621.620056,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1126,204.924603,824.020749,0,300,450,0,-2.325497,2.098091,175.168152,65516.52344,16654.18164,-475.994995,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1127,203.591988,825.950026,0,300,450,0,-2.540809,2.020247,172.742447,64942.52734,16653.75586,-532.634766,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1128,204.576053,822.321497,0,300,450,0,-3.206458,2.541284,172.307602,64153.82422,16442.27148,-521.205933,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1129,203.375907,825.078077,0,300,450,0,-3.162213,2.564716,169.545929,63592.96094,16382.22168,-286.115509,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1130,205.560788,826.195046,0,300,450,0,-4.068193,2.854611,168.332581,63325.88281,15897.19629,-216.967575,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1131,205.416859,824.226649,0,300,450,0,-3.795789,3.082321,167.46611,62670.28125,15839.4707,-309.088348,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1132,206.497675,824.173874,0,300,450,0,-3.798857,2.836834,166.170929,62176.82031,15537.36816,-206.175491,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1133,204.2908,824.910736,0,300,450,0,-4.238606,3.012153,164.442581,61651.28906,15738.66797,-67.458595,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1134,205.936657,823.076087,0,300,450,0,-4.716896,3.109293,163.226517,60895.91016,15353.63184,-148.911667,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1135,206.286992,825.71552,0,300,450,0,-4.746379,3.305923,161.06572,60514.89063,15093.95313,-70.623825,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1136,205.479259,832.7221,0,300,450,0,-5.252605,2.770502,157.85791,60415.71094,14920.84668,-171.291687,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1137,207.130918,826.460441,0,300,450,0,-4.701861,3.554657,158.037262,59494.77734,14676.77539,-84.215973,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1138,207.63912,824.57598,0,300,450,0,-4.445649,3.390158,157.345612,58937.88672,14532.5791,-98.414848,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1139,204.782829,827.759711,0,300,450,0,-4.466807,3.678393,155.014908,58558.38672,14760.08106,78.368553,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1140,206.809536,825.959927,0,300,450,0,-5.39534,3.477118,154.577988,58115.12891,14405.19434,94.816246,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1141,206.729816,827.188603,0,300,450,0,-5.276954,3.930974,152.588348,57554.58594,14231.94336,75.645996,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1142,207.193892,830.629509,0,300,450,0,-5.754089,4.455804,150.422028,57255.0625,13960.08301,27.597223,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1143,206.513116,827.56694,0,300,450,0,-5.877608,4.433681,150.25351,56730.75781,14046.73242,199.496979,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1144,205.988628,826.54744,0,300,450,0,-5.926649,4.801962,148.957565,56089.58984,14003.70508,258.969666,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1145,206.872641,828.395452,0,300,450,0,-6.085174,4.270977,146.969788,55612.69922,13686.9082,386.813171,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1146,207.286082,826.721517,0,300,450,0,-6.55269,4.751606,146.879852,55332.80078,13617.80664,329.105103,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1147,208.028929,828.476172,0,300,450,0,-6.804799,4.834666,144.630875,54739.33984,13301.85645,393.509033,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1148,209.96979,827.553289,0,300,450,0,-6.67276,4.944995,144.718903,54639.09766,13029.07324,417.087769,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1149,208.378845,827.858408,0,300,450,0,-7.246397,5.605212,143.162567,54095.17969,13116.71973,521.279114,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1150,209.27546,829.219347,0,300,450,0,-7.769695,5.236424,142.212601,53929.76953,12902.17285,683.267639,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1151,208.529696,832.967878,0,300,450,0,-7.787825,5.777469,138.839096,53170.91406,12699.6543,703.75885,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1152,209.468672,837.662368,0,300,450,0,-8.455205,5.626041,137.278305,53217.63281,12427.98731,709.509521,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1153,213.598174,824.744806,0,300,450,0,-8.376496,5.797458,140.395615,52612.52734,12130.4375,762.647949,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1154,212.03127,826.677355,0,300,450,0,-9.214911,6.217153,138.405472,52134.20703,12175.35352,881.988953,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1155,210.80175,829.606232,0,300,450,0,-9.272471,6.468498,137.286514,52114.81641,12245.7168,1077.182983,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1156,211.223739,832.139098,0,300,450,0,-10.465384,6.713545,135.552551,51799.92969,12033.84863,1147.66272,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1157,213.225983,828.497699,0,300,450,0,-10.424144,6.817548,135.380859,51241.34375,11747.54102,1181.944092,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1158,212.637862,833.882894,0,300,450,0,-10.718476,6.818272,133.475937,51239.12891,11660.74316,1187.472046,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1159,213.64421,829.315024,0,300,450,0,-11.154994,7.566647,133.736588,50728.29688,11548.92871,1261.292114,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1160,213.941643,827.572358,0,300,450,0,-10.745389,7.816139,134.349548,50726.67578,11561.90137,1425.966919,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1161,210.920198,832.368604,0,300,450,0,-12.239923,8.397503,131.925446,50444.14844,11751.89258,1600.007202,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1162,214.501771,828.763546,0,300,450,0,-12.485081,8.393862,132.442551,50164.41016,11323.60352,1570.623047,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1163,214.751974,832.489486,0,300,450,0,-12.537777,8.8559,130.971268,50095.13281,11165.04199,1550.859009,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1164,215.460076,831.222045,0,300,450,0,-12.729439,8.881404,130.887527,49897.21094,11065.22168,1673.121948,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1165,214.821663,835.434305,0,300,450,0,-13.23477,8.908294,128.554718,49549.39844,10950.07715,1869.636963,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1166,215.19168,833.653758,0,300,450,0,-14.082601,8.407417,128.641403,49353.75781,10909.86133,2032.575073,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1167,214.41453,837.580057,0,300,450,0,-14.961712,8.63398,126.65213,49087.83984,10839.58203,2195.379395,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1168,216.447826,834.711459,0,300,450,0,-14.942044,9.049174,126.653038,48724.875,10582.13672,2204.785156,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1169,219.353578,833.61148,0,300,450,0,-15.397194,9.60921,127.690758,48983.64063,10297.80273,2233.107422,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1170,215.919946,833.863018,0,300,450,0,-15.821822,10.03756,127.091072,48785.5625,10685.82422,2483.336914,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1171,217.15878,837.265903,0,300,450,0,-16.60302,9.786405,125.710884,48683.53906,10414.04297,2762.470215,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1172,215.513098,838.52235,0,300,450,0,-18.030947,9.393862,125.013229,48570.43359,10561.98047,2829.308105,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1173,215.780683,841.41473,0,300,450,0,-18.431292,9.570808,123.369682,48288.71094,10390.11035,2903.335449,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1174,220.058808,837.025365,0,300,450,0,-18.105997,9.580651,124.761879,48286.01172,9973.613281,3106.235107,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1175,219.010652,837.25284,0,300,450,0,-19.340849,9.712173,123.373863,47776.87891,9991.96875,3182.543701,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1176,219.493167,837.336316,0,300,450,0,-19.276123,9.594398,123.38356,47790.93359,9933.219727,3499.102051,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1177,219.710242,839.796033,0,300,450,0,-20.507853,9.843386,122.514435,47755.64063,9836.654297,3559.540283,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1178,219.165188,845.26102,0,300,450,0,-20.927896,9.869698,120.4394,47605,9735.696289,3682.466309,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1179,220.92871,839.794031,0,300,450,0,-21.550573,10.142826,122.084488,47587.80469,9653.37793,3804.7229,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1180,219.911648,837.597735,0,300,450,0,-21.88805,10.327165,122.521194,47488.9375,9812.520508,3985.915527,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1181,221.510466,840.683764,0,300,450,0,-22.062799,9.602987,120.794418,47192.41797,9481.097656,4172.034668,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1182,221.745374,838.330836,0,300,450,0,-23.243849,10.337172,121.224388,47075.16797,9486.369141,4241.875977,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1183,219.839463,839.518371,0,300,450,0,-23.432423,9.944999,119.759956,46648.70313,9600.022461,4506.895996,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1184,223.841454,842.10823,0,300,450,0,-24.247084,10.527134,119.497719,46856.03906,9100.772461,4525.914063,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1185,223.309776,841.99356,0,300,450,0,-24.570976,10.39883,119.239792,46741.23047,9144.526367,4639.007324,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1186,223.719149,839.909247,0,300,450,0,-25.281731,10.474841,119.157616,46460.65625,9089.444336,4893.951172,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1187,223.536005,839.624986,0,300,450,0,-25.583914,10.699881,119.072701,46393.69922,9104.774414,4987.049805,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1188,223.821934,849.838278,0,300,450,0,-25.685211,10.678017,115.526649,46191.97656,8800.59668,5060.602051,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1189,222.088306,842.402752,0,300,450,0,-26.420927,11.629224,117.256271,46011.68359,9135.634766,5105.743652,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1190,222.024062,845.872589,0,300,450,0,-26.480862,11.570597,116.222527,46009.3125,9062.560547,5271.59375,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1191,223.251922,845.784657,0,300,450,0,-27.208609,11.549501,115.873322,45860.88281,8893.054688,5287.443359,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1192,224.830475,842.338842,0,300,450,0,-27.833998,11.689101,116.049889,45530.87891,8723.415039,5498.111328,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1193,225.589635,834.358932,0,300,450,0,-27.913162,12.194613,117.264069,45071.49219,8725.662109,5581.248047,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1194,227.090726,838.626991,0,300,450,0,-28.269333,12.153913,116.138145,45134.41797,8467.547852,5605.78125,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1195,225.647617,844.124945,0,300,450,0,-28.826466,12.352437,113.887573,44885.93359,8467.8125,5661.013184,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1196,227.415616,841.577089,0,300,450,0,-28.755421,12.928608,114.495804,44833.93359,8310.607422,5708.770508,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1197,225.492333,847.344559,0,300,450,0,-29.120737,12.990053,112.501884,44702.01172,8382.25293,5641.875977,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1198,225.944296,839.196993,0,300,450,0,-29.306402,13.45419,113.80323,44291.875,8427.77832,5764.217773,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1199,224.904961,840.500881,0,300,450,0,-29.347055,14.163728,113.373314,44272.37891,8513.773438,5832.22998,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1200,226.981073,842.214242,0,300,450,0,-29.353058,14.516771,113.457314,44499.57422,8284.53125,5733.577148,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1201,224.937097,850.396328,0,300,450,0,-29.487328,14.521795,111.296356,44562.65234,8354.227539,5831.692383,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1202,226.008193,842.023683,0,300,450,0,-30.065235,15.195415,112.587845,44137.10156,8330.578125,5681.548828,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1203,226.68007,844.021717,0,300,450,0,-30.156168,15.857604,111.464966,43919.61719,8172.603516,5734.974609,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1204,225.759649,839.592924,0,300,450,0,-30.174955,16.008259,111.639915,43494.12109,8288.186523,5794.308594,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1205,224.046223,843.377169,0,300,450,0,-29.763487,16.468693,110.602951,43508.67578,8400.711914,5754.630371,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1206,223.789501,848.287531,0,300,450,0,-29.578197,16.640841,109.648094,43671.46875,8356.335938,5617.51123,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1207,225.857776,845.295868,0,300,450,0,-29.895708,17.184677,109.64402,43341.82813,8129.251465,5510.470703,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1208,224.197241,847.009404,0,300,450,0,-29.744785,17.73456,109.125534,43323.86328,8272.016602,5485.832031,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1209,225.130003,840.618033,0,300,450,0,-29.855236,18.964224,109.559204,42795.80078,8202.697266,5485.6875,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1210,224.574814,846.770554,0,300,450,0,-29.323774,18.998705,107.567787,42679.73047,8113.320313,5358.364746,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1211,220.764678,852.100076,0,300,450,0,-29.160789,19.565546,106.18087,42695.33594,8413.275391,5226.9375,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1212,221.28008,853.403021,0,300,450,0,-29.213276,20.355028,105.055977,42379.89844,8269.998047,5202.422852,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1213,224.346884,847.620429,0,300,450,0,-28.657928,20.668125,105.139992,41805.80859,7954.167969,5016.26416,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1214,221.608557,848.906736,0,300,450,0,-28.48691,21.214451,104.016785,41492.99609,8154.025879,5021.561035,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1215,221.433353,850.627315,0,300,450,0,-28.431097,21.892633,103.236328,41359.29297,8110.932129,4928.587402,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1216,221.591579,850.652459,0,300,450,0,-28.259531,22.292456,102.535591,41081.13672,8039.653809,4601.908203,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1217,217.182927,869.190627,0,300,450,0,-27.72711,22.953035,97.867691,41025.21875,8105.115723,4645.33252,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1218,219.729291,860.334108,0,300,450,0,-27.254477,23.664595,98.299545,40335.65625,7890.574219,4512.956055,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1219,220.521335,852.927979,0,300,450,0,-27.271006,24.748535,97.863663,39432.00781,7778.073242,4362.395996,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1220,217.417657,860.987003,0,300,450,0,-26.738352,25.003183,95.182213,39118.65234,7860.370117,4299.079102,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1221,216.877028,855.584258,0,300,450,0,-26.550365,25.740566,95.439247,38708.65625,7933.193848,4152.771973,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1222,216.64216,856.18153,0,300,450,0,-26.545406,25.969875,93.965202,38166.92969,7832.736328,4041.447998,,,,299.999947,-932.600037,0,0,0,0,0,0,0
1223,217.182999,856.440553,0,300,450,0,-26.379246,26.359207,93.013199,37804.33594,7703.074219,3992.590576,,,,299.999947,-932.600037,0,0,0,0,0,0,0
