Nikki Cal 12
Date:,2010/06/18
Time:,14:32:10
Type:,setup
Description:,"standing"
Notes:,""

FORCE PLATES
960.000000,Hz
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1,0.000000,900.000000,0.000000,600.000000,900.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,599.998779,-1382.600708,0.000000,-0.001038,-1382.599121,0.000000,0.001129,-482.599243,0.000000,600.000977,-482.600830,0.000000

,Force Plate 1,,,,,,,,,,,,Force Plate 2
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
1815,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.524261,-1081.282020,0.000000,299.999962,-932.599976,0.000000,2.614941,-1.645619,489.556305,-72788.232093,722.438452,-428.117025
1816,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.765436,-1081.432669,0.000000,299.999962,-932.599976,0.000000,1.910898,-1.486613,489.656891,-72876.953850,604.493944,-424.169204
1817,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.847183,-1081.250354,0.000000,299.999962,-932.599976,0.000000,2.114862,-1.794184,490.266052,-72878.234157,565.168407,-491.913917
1818,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.732844,-1082.124473,0.000000,299.999962,-932.599976,0.000000,2.152960,-1.581057,488.085236,-72980.699415,618.461685,-418.708224
1819,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.297398,-1081.441455,0.000000,299.999962,-932.599976,0.000000,2.211829,-1.926527,489.573059,-72868.778629,343.956202,-588.702514
1820,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.002696,-1081.024418,0.000000,299.999962,-932.599976,0.000000,2.447318,-1.413572,491.300110,-72920.944637,489.956804,-506.573725
1821,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.863655,-1081.557435,0.000000,299.999962,-932.599976,0.000000,2.502153,-1.377242,490.079163,-73000.946797,556.880522,-370.069065
1822,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.784838,-1081.525288,0.000000,299.999962,-932.599976,0.000000,2.323682,-1.621507,490.172333,-72999.067934,595.620274,-345.788941
1823,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.020680,-1081.654108,0.000000,299.999962,-932.599976,0.000000,2.828970,-1.275816,488.073914,-72749.433531,477.962010,-339.933737
1824,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.797054,-1080.046638,0.000000,299.999962,-932.599976,0.000000,2.660525,-1.746724,492.694092,-72646.099454,592.665744,-442.943805
1825,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.044084,-1081.610385,0.000000,299.999962,-932.599976,0.000000,2.278718,-2.087868,490.181488,-73042.144456,468.553852,-325.852602
1826,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.151640,-1080.891075,0.000000,299.999962,-932.599976,0.000000,1.960406,-2.097209,492.450775,-73026.066694,417.756858,-467.818584
1827,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.612400,-1081.668204,0.000000,299.999962,-932.599976,0.000000,2.128795,-2.328142,490.627045,-73136.904117,190.148468,-354.874154
1828,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.810303,-1082.628622,0.000000,299.999962,-932.599976,0.000000,2.049504,-1.889195,487.751282,-73176.664573,92.506547,-456.988876
1829,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.803022,-1081.246184,0.000000,299.999962,-932.599976,0.000000,2.485375,-1.889692,489.216949,-72720.244488,585.563395,-457.032587
1830,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.458186,-1080.604078,0.000000,299.999962,-932.599976,0.000000,2.338311,-1.564288,492.527527,-72896.094694,266.839318,-506.541029
1831,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.943053,-1081.504327,0.000000,299.999962,-932.599976,0.000000,2.172500,-1.576005,490.002289,-72963.473064,517.887929,-379.961536
1832,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.765727,-1081.111207,0.000000,299.999962,-932.599976,0.000000,1.917020,-1.460403,490.265564,-72809.942383,605.102864,-502.181446
1833,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.508131,-1081.558482,0.000000,299.999962,-932.599976,0.000000,2.780555,-1.723653,491.299713,-73183.271686,241.636466,-510.646394
1834,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.417109,-1080.450888,0.000000,299.999962,-932.599976,0.000000,2.455789,-1.571469,492.266602,-72782.066133,286.918869,-335.849243
1835,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.614903,-1080.489146,0.000000,299.999962,-932.599976,0.000000,2.108488,-1.307959,490.609680,-72555.858522,679.523107,-438.771381
1836,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.580944,-1081.450978,0.000000,299.999962,-932.599976,0.000000,2.587711,-1.508568,491.033234,-73090.789068,696.784841,-341.020597
1837,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.352913,-1081.059090,0.000000,299.999962,-932.599976,0.000000,2.415280,-1.573158,491.133606,-72913.259988,317.787394,-374.755841
1838,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.989941,-1081.690235,0.000000,299.999962,-932.599976,0.000000,2.320120,-1.885866,491.046753,-73210.287815,495.967418,-282.428874
1839,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.759754,-1082.029036,0.000000,299.999962,-932.599976,0.000000,2.132250,-1.417880,490.083221,-73232.675458,607.804997,-414.502895
1840,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.591444,-1080.585242,0.000000,299.999962,-932.599976,0.000000,1.649232,-2.358631,494.020782,-73107.796949,695.837274,-444.277381
1841,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.239189,-1082.113121,0.000000,299.999962,-932.599976,0.000000,1.956780,-1.729804,489.486603,-73184.681736,372.388253,-414.048438
1842,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.584089,-1082.250536,0.000000,299.999962,-932.599976,0.000000,2.672434,-1.573859,489.201111,-73209.220289,692.646366,-564.608464
1843,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.401588,-1081.242636,0.000000,299.999962,-932.599976,0.000000,2.305412,-2.017215,491.043793,-72990.055931,784.871420,-404.289712
1844,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.112580,-1081.474137,0.000000,299.999962,-932.599976,0.000000,1.846688,-1.591195,491.216949,-73129.511395,927.113747,-449.306772
1845,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.256575,-1080.833177,0.000000,299.999962,-932.599976,0.000000,2.813989,-1.994303,491.728912,-72890.550952,857.273842,-437.936726
1846,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.286751,-1081.066815,0.000000,299.999962,-932.599976,0.000000,2.612337,-1.703494,492.260590,-73084.373863,351.085811,-350.400854
1847,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.697927,-1080.867440,0.000000,299.999962,-932.599976,0.000000,2.332225,-1.837678,491.219055,-72831.804013,639.584539,-462.628596
1848,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.119596,-1081.381234,0.000000,299.999962,-932.599976,0.000000,2.436884,-1.615182,491.738281,-73161.440223,432.909569,-360.466760
1849,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.838017,-1080.650370,0.000000,299.999962,-932.599976,0.000000,2.534281,-1.632645,492.518188,-72917.511872,572.279043,-496.861394
1850,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.734985,-1080.232997,0.000000,299.999962,-932.599976,0.000000,1.861635,-2.098896,493.322052,-72830.624857,624.041186,-361.079705
1851,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.236568,-1081.182242,0.000000,299.999962,-932.599976,0.000000,2.445044,-1.168836,491.559753,-73037.062347,375.253571,-462.936250
1852,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.821520,-1080.972649,0.000000,299.999962,-932.599976,0.000000,2.635652,-1.572358,491.645630,-72946.776624,579.375774,-389.509601
1853,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.420763,-1080.944119,0.000000,299.999962,-932.599976,0.000000,1.959300,-1.629812,492.871857,-73114.653169,778.342857,-468.749655
1854,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.043683,-1081.463666,0.000000,299.999962,-932.599976,0.000000,2.043701,-1.921111,492.356781,-73294.047338,470.830433,-395.008701
1855,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.027730,-1080.975202,0.000000,299.999962,-932.599976,0.000000,2.396380,-1.571522,491.304443,-72897.407904,477.661635,-423.684405
1856,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.698165,-1081.732188,0.000000,299.999962,-932.599976,0.000000,2.352473,-1.567707,491.993713,-73372.110780,640.475994,-404.840848
1857,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.435834,-1081.395435,0.000000,299.999962,-932.599976,0.000000,2.620952,-1.483332,490.768799,-73024.168728,767.625056,-487.097541
1858,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.653685,-1079.760392,0.000000,299.999962,-932.599976,0.000000,2.608628,-1.506042,492.682587,-72503.374601,1155.969670,-390.192177
1859,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.387245,-1081.899111,0.000000,299.999962,-932.599976,0.000000,2.192591,-1.460597,491.296967,-73350.212334,792.322881,-346.713262
1860,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.461689,-1081.226265,0.000000,299.999962,-932.599976,0.000000,2.571568,-1.547940,491.902222,-73109.602068,756.679774,-414.298305
1861,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.288263,-1080.704767,0.000000,299.999962,-932.599976,0.000000,2.575741,-2.054295,492.951721,-73008.511635,843.784732,-477.414400
1862,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.611631,-1081.766500,0.000000,299.999962,-932.599976,0.000000,2.618699,-2.188557,492.342621,-73441.037724,683.534562,-428.498213
1863,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.498612,-1081.645035,0.000000,299.999962,-932.599976,0.000000,2.398648,-1.833169,492.168030,-73355.213466,738.916584,-438.786046
1864,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.962705,-1081.142496,0.000000,299.999962,-932.599976,0.000000,2.298325,-1.642294,491.123016,-72952.650790,1000.543939,-331.800195
1865,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.936623,-1081.529986,0.000000,299.999962,-932.599976,0.000000,2.638267,-1.657093,492.253357,-73311.297567,523.431927,-394.560944
1866,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.120970,-1081.634345,0.000000,299.999962,-932.599976,0.000000,2.969727,-1.703686,491.814026,-73297.193376,432.300641,-403.667746
1867,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.362361,-1080.930227,0.000000,299.999962,-932.599976,0.000000,2.732898,-1.458445,491.636658,-72924.589044,805.104782,-516.351075
1868,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.527932,-1081.381077,0.000000,299.999962,-932.599976,0.000000,2.638524,-1.698318,493.206451,-73379.799068,726.014519,-404.711030
1869,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.822107,-1081.794537,0.000000,299.999962,-932.599976,0.000000,2.652925,-1.527245,491.989136,-73402.103216,579.491973,-302.186386
1870,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.286335,-1081.281943,0.000000,299.999962,-932.599976,0.000000,2.830038,-1.245196,490.501343,-72928.704476,840.536257,-360.401297
1871,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.223162,-1081.049216,0.000000,299.999962,-932.599976,0.000000,3.032984,-1.238550,492.148438,-73059.061960,874.449098,-409.280441
1872,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.212551,-1080.476713,0.000000,299.999962,-932.599976,0.000000,2.924189,-1.392119,492.676483,-72855.390742,880.615279,-438.493517
1873,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.185647,-1080.569277,0.000000,299.999962,-932.599976,0.000000,2.435358,-1.659881,492.254791,-72838.597604,893.105072,-390.085190
1874,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.917968,-1081.808401,0.000000,299.999962,-932.599976,0.000000,2.992872,-1.525786,491.721405,-73368.976421,532.039706,-418.535844
1875,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.415525,-1081.851303,0.000000,299.999962,-932.599976,0.000000,2.441585,-2.233548,492.083649,-73444.137702,779.675331,-423.866968
1876,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.844582,-1081.922096,0.000000,299.999962,-932.599976,0.000000,2.623007,-1.587269,492.249146,-73503.686225,568.734863,-467.848689
1877,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.934512,-1080.959442,0.000000,299.999962,-932.599976,0.000000,2.857378,-1.437766,492.075195,-73004.013428,524.281467,-399.144611
1878,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.088892,-1081.737898,0.000000,299.999962,-932.599976,0.000000,2.660607,-1.527566,491.198578,-73256.335196,938.714856,-428.975586
1879,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.986870,-1082.845625,0.000000,299.999962,-932.599976,0.000000,2.838848,-1.174515,490.054230,-73628.516175,986.524327,-433.978593
1880,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.377435,-1081.390775,0.000000,299.999962,-932.599976,0.000000,2.849541,-1.421169,491.199219,-73085.924367,796.983887,-316.568023
1881,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.078293,-1081.456921,0.000000,299.999962,-932.599976,0.000000,2.817466,-1.504420,491.456848,-73156.765425,944.417415,-467.764026
1882,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.859782,-1082.121131,0.000000,299.999962,-932.599976,0.000000,2.736783,-1.768456,491.020874,-73418.008198,1050.872912,-550.617565
1883,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.985686,-1081.779438,0.000000,299.999962,-932.599976,0.000000,2.817941,-1.814671,491.381500,-73304.028006,498.396341,-437.846698
1884,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.697107,-1082.074860,0.000000,299.999962,-932.599976,0.000000,2.856004,-0.910853,490.062012,-73251.962795,638.479443,-375.134363
1885,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.478938,-1082.201180,0.000000,299.999962,-932.599976,0.000000,3.234423,-1.262862,491.001556,-73454.424424,1237.826654,-448.397211
1886,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.438186,-1080.806555,0.000000,299.999962,-932.599976,0.000000,2.852839,-1.571875,492.420807,-72980.003255,769.050714,-360.403799
1887,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.962986,-1080.932874,0.000000,299.999962,-932.599976,0.000000,3.094245,-1.595242,492.334259,-73029.367871,510.538905,-330.590855
1888,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.992618,-1081.436248,0.000000,299.999962,-932.599976,0.000000,2.620298,-1.833933,492.082642,-73239.746134,495.696457,-447.901118
1889,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.271634,-1081.723167,0.000000,299.999962,-932.599976,0.000000,3.017677,-2.012188,492.078339,-73380.292513,358.394191,-442.323035
1890,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.699881,-1081.698239,0.000000,299.999962,-932.599976,0.000000,2.105654,-1.415303,491.388977,-73265.243083,638.845395,-356.392591
1891,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.062702,-1082.068399,0.000000,299.999962,-932.599976,0.000000,2.444332,-1.500962,491.634857,-73483.886756,952.424291,-463.575809
1892,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.359130,-1081.720264,0.000000,299.999962,-932.599976,0.000000,3.475685,-1.174162,491.441589,-73283.911750,806.372842,-418.457178
1893,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.259735,-1080.602544,0.000000,299.999962,-932.599976,0.000000,2.841634,-1.168036,492.500671,-72891.364196,857.062674,-502.054392
1894,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.430541,-1082.251429,0.000000,299.999962,-932.599976,0.000000,3.099726,-0.912295,489.705811,-73285.186105,768.554564,-399.287828
1895,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.251581,-1081.776042,0.000000,299.999962,-932.599976,0.000000,3.062919,-0.969902,491.619019,-73337.791365,859.537205,-487.434069
1896,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.333061,-1080.392123,0.000000,299.999962,-932.599976,0.000000,2.434310,-1.657972,492.952576,-72854.519780,821.703169,-370.665873
1897,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.287596,-1082.259685,0.000000,299.999962,-932.599976,0.000000,2.634802,-1.795757,490.778107,-73449.708832,349.613601,-335.614484
1898,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.468299,-1082.032550,0.000000,299.999962,-932.599976,0.000000,3.169261,-1.265035,490.231384,-73256.537797,750.869294,-442.798850
1899,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.186376,-1081.770025,0.000000,299.999962,-932.599976,0.000000,2.992385,-1.547548,491.975159,-73387.958698,892.239288,-433.593330
1900,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.136624,-1081.933212,0.000000,299.999962,-932.599976,0.000000,2.308366,-1.077883,492.242493,-73508.164611,917.213887,-410.612958
1901,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.197376,-1081.975633,0.000000,299.999962,-932.599976,0.000000,2.829679,-1.796678,491.286407,-73386.230211,885.585892,-331.171972
1902,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.904206,-1082.155230,0.000000,299.999962,-932.599976,0.000000,2.882652,-1.701287,492.071716,-73591.910912,539.190490,-404.110368
1903,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.551074,-1082.759058,0.000000,299.999962,-932.599976,0.000000,2.880910,-1.728073,490.762085,-73692.384374,711.059201,-389.486982
1904,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.286552,-1082.345740,0.000000,299.999962,-932.599976,0.000000,2.616166,-1.618530,490.330688,-73424.943648,840.137526,-409.294749
1905,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.146527,-1082.543108,0.000000,299.999962,-932.599976,0.000000,2.928261,-1.324859,491.534790,-73702.266039,911.027731,-438.845569
1906,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.245627,-1081.075269,0.000000,299.999962,-932.599976,0.000000,2.722596,-1.329168,491.547729,-72982.693284,862.339425,-389.931041
1907,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.264238,-1082.727805,0.000000,299.999962,-932.599976,0.000000,2.679237,-1.218266,490.670441,-73663.288108,851.668597,-356.195554
1908,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.367742,-1082.045145,0.000000,299.999962,-932.599976,0.000000,3.300734,-1.791875,492.146545,-73548.923959,803.291303,-418.425969
1909,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.025092,-1081.276188,0.000000,299.999962,-932.599976,0.000000,2.904894,-1.473887,493.899017,-73431.035140,481.487254,-409.329098
1910,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.619991,-1081.290256,0.000000,299.999962,-932.599976,0.000000,2.922418,-1.741661,494.072235,-73463.739357,681.805152,-365.528525
1911,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.577133,-1082.336105,0.000000,299.999962,-932.599976,0.000000,2.836017,-1.923072,492.332306,-73719.933970,700.504664,-375.062604
1912,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.493517,-1082.644099,0.000000,299.999962,-932.599976,0.000000,2.662940,-1.547937,490.947906,-73663.848341,248.638203,-389.398640
1913,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.207035,-1082.316268,0.000000,299.999962,-932.599976,0.000000,2.679585,-1.173115,491.018829,-73513.518457,880.360686,-370.856108
1914,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.626146,-1080.983037,0.000000,299.999962,-932.599976,0.000000,3.166168,-1.457909,493.011841,-73154.606024,1170.319556,-433.833630
1915,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.523224,-1081.719342,0.000000,299.999962,-932.599976,0.000000,2.853432,-1.414721,492.415344,-73428.664127,727.168580,-336.390164
1916,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.208488,-1082.380406,0.000000,299.999962,-932.599976,0.000000,2.437790,-1.215089,491.371429,-73597.824409,880.279005,-371.226724
1917,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.031235,-1082.607767,0.000000,299.999962,-932.599976,0.000000,2.939803,-1.777110,490.410217,-73565.353549,965.483947,-326.213384
1918,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.719355,-1082.369679,0.000000,299.999962,-932.599976,0.000000,3.056109,-1.565009,493.280884,-73878.531617,631.699071,-355.805727
1919,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.416460,-1081.433804,0.000000,299.999962,-932.599976,0.000000,2.629398,-1.661415,492.152649,-73248.962794,1271.477322,-336.918253
1920,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.765909,-1081.979035,0.000000,299.999962,-932.599976,0.000000,2.894996,-1.618726,491.539276,-73425.674495,1098.124715,-331.552263
1921,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.544028,-1081.688995,0.000000,299.999962,-932.599976,0.000000,2.791192,-1.774763,490.682648,-73155.394673,714.401470,-403.852219
1922,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.652765,-1082.295554,0.000000,299.999962,-932.599976,0.000000,2.995875,-1.636308,491.369720,-73555.874427,661.971852,-452.716682
1923,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.327437,-1082.024145,0.000000,299.999962,-932.599976,0.000000,2.936719,-1.642650,491.283844,-73409.680212,821.684295,-287.281834
1924,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.612448,-1081.606844,0.000000,299.999962,-932.599976,0.000000,2.614884,-2.368545,492.172333,-73337.057972,682.895969,-389.299364
1925,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.817771,-1082.547832,0.000000,299.999962,-932.599976,0.000000,2.400502,-2.119359,492.257355,-73812.935125,581.942364,-424.030204
1926,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.645080,-1082.019621,0.000000,299.999962,-932.599976,0.000000,3.167596,-1.660333,491.629181,-73459.057910,666.099629,-403.785822
1927,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.930068,-1082.519455,0.000000,299.999962,-932.599976,0.000000,3.075039,-1.396523,491.097076,-73625.017926,1016.518990,-360.680115
1928,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297.553724,-1081.286959,0.000000,299.999962,-932.599976,0.000000,2.548358,-2.056511,492.681946,-73255.392224,1205.217082,-419.502315
